Include,Condition_Tracking,textcomp,Ifnd,external_lfdn,tester,dispcode,lastpage,quality,duration,c_0001,c_0002,AgreeInformedConsent,EmpathicConcern_1,EmpathicConcern_2_R,EmpathicConcern_3,EmpathicTendency_4,EmpathicConcern_5_R,EmpathicConcern_6_R,EmpathicConcern_7,brieflydescribe,thoughtsfeels,Identification_1,Identification_2,Identification_3,Identification_4,Identification_5,Identification_6,Identification_7,Identification_8,Identification_9,Identification_10,Responsibility_1,Responsibility_2,Appreciation_1,Appreciation_2,Appreciation_3,Enjoyment_1,Enjoyment_2,Enjoyment_3,NarrativeEngagement_1_R,NarrativeEngagement_2_R,NarrativeEngagement_3_R,NarrativeEngagement_4_R,NarrativeEngagement_5_R,NarrativeEngagement_6_R,NarrativeEngagement_7,NarrativeEngagement_8,NarrativeEngagement_9,NarrativeEngagement_10,NarrativeEngagement_11,NarrativeEngagement_12,BogusItem,percentagedonated,whydonate,Whereshe,Howfriends,Whytears,Why1,Whentip,Whoch,MTurkorCrowdflower,MTurkorCrowdflower_other,CrowflowerContributorID,Gender,gender_other,Age,Nationality,CountryResidency,LivedHomeless,FirstLanguage,FirstLanguage_Other,Occupation_unemployed,Occupation_student,Occupation_bluecollar_service,Occupation_clerical,Occupation_selfemployed,Occupation_professionalmanagerial,Occupation_otheryn,Occupation_otherwhat,condition,condition_other,storyoff_yn,storyoff_what,otherissues,comments,Data_quality_carefully_answered,Data_quality_participated_morethanonce,browser,referer,participant_browser,participant_browser_version,participant_os,participant_device,participant_brand,participant_model,participant_isbot,participant_continent,participant_country,participant_region,participant_city,participant_latitude,participant_longitude,quota,quota_assignment,page_history,hflip,vflip,output_mode,javascript,flash,session_id,language,cleaned,ats,datetime,date_of_last_access,date_of_first_mail,rts1496361,rts1496371,rts1496372,rts1496373,rts1496429,rts1496442,rts1496445,rts1496447,rts1496449,rts1501165,rts1624135,rts1646780,rts1646798,rts1693823,rts1693825,rts1693827,rts1693829,rts1693831,rts1693833,rts1693835,rts1693837,rts1693839,rts1693841,rts1693843,rts1693845,rts1693886,tic
no - test insti,36,,36,0,0,22,1646780,-77,-1,-66,1,1,1,1,1,1,1,1,1,-66,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-66,-66,-66,-66,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-77,-66,-77,-66,-66,-66,-77,-77,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:45.0) Gecko/20100101 Firefox/45.0,-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"169,388,616,938,871,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,1,0,-77,-77,71653318aee56866324152d6b065c94e,1,0,1464334710,27/05/16 07:38,30/05/16 13:03,0000-00-00 00:00:00,25,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1d00ac1a3d72d57833d1048d8fd6fac1
no - test insti,38,,38,0,0,22,1646780,-77,21,-66,-66,1,4,4,4,4,4,4,4,-66,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-66,-66,-66,-66,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-77,-66,-77,-66,-66,-66,-77,-77,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"16,938,861,693,887,100,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0,0,-77,-77,0c8950258b2ee0eb7a343de516dbc1ea,1,0,1464339411,27/05/16 08:56,27/05/16 08:57,0000-00-00 00:00:00,21,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4baee4cc356264e0f9f89dcf20a2e4c1
no - test insti,39,,39,0,0,31,1693866,-77,143,-66,-66,1,1,1,1,1,1,1,1,testest,testest,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,4,6,6,6,6,6,6,6,6,3,100,test,-77,-77,-77,-77,-77,-77,-77,-66,test,1,-99,1000,ch,ch,-77,1,-99,-77,-77,-77,-77,-77,-77,-77,-66,1,-99,1,-99,test,test,-77,-77,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/537.86.6",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"1,693,886,169,388,710,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,0,0,-77,-77,56b53a0090494d358de20a8452418dec,1,0,1464339979,27/05/16 09:06,27/05/16 09:08,0000-00-00 00:00:00,34,89,93,117,82,31,54,63,137,58,140,44,99,0,0,0,0,0,0,0,0,0,0,0,0,25,e1622742c88a93f6a12bf645f90bfe7a
no - test insti,40,,40,0,0,31,1693888,-77,177,-66,-66,2,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-66,-66,-66,-66,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-77,-66,-77,-66,-66,-66,-77,-77,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",https://ww2.unipark.de/www/front.php?module=survey&controller=syadmin&pid=258656&__menu_node=projectinfo,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"16,938,861,693,887,100,000,000,000,000,000,000",0,1,0,-77,-77,1957956393f1fb3fd7bb471fda387a4a,1,0,1464612170,30/05/16 12:42,30/05/16 12:45,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,-66
no - test insti,41,,41,0,0,31,1693888,-77,2,-66,-66,2,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-66,-66,-66,-66,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-77,-66,-77,-66,-66,-66,-77,-77,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",https://ww2.unipark.de/www/front.php?module=survey&controller=syadmin&pid=258656&__menu_node=syadmin,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"169,388,616,938,871,000,000",1,1,0,-77,-77,c920af837161a90e61126265fededf14,1,0,1464613083,30/05/16 12:58,30/05/16 12:58,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-66
no - test insti,42,,42,0,0,22,1646780,-77,71,-66,-66,1,7,2,6,6,5,2,7,-66,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-66,-66,-66,-66,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-77,-66,-77,-66,-66,-66,-77,-77,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",https://ww2.unipark.de/www/front.php?module=survey&controller=syadmin&pid=258656&__menu_node=syadmin,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"169,388,616,938,871,000,000,000,000,000,000,000,000,000",1,0,0,-77,-77,3c63801bfac2078edc162cfd3b3d9e88,1,0,1464613093,30/05/16 12:58,30/05/16 13:02,0000-00-00 00:00:00,71,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,cccd6f5fc277db04acff03f2d9e26340
no - test insti,51,,51,0,0,31,1496374,-77,407,-66,-66,1,1,1,1,1,1,1,1,Test test,Test test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,100,Test test (had interactive Story here),1,3,1,1,4,2,-77,-66,Test,1,-99,1222,ch,ch,-77,6,test,-77,-77,-77,-77,-77,-77,-77,-66,3,-99,1,-99,test,test,-77,-77,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"16,938,861,693,887,100,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,1,0,-77,-77,5825b5e1114e5be9d91b0aab746ce358,1,0,1464703642,31/05/16 14:07,31/05/16 14:14,0000-00-00 00:00:00,17,313,326,369,279,15,241,254,393,245,398,225,343,402,0,0,0,0,0,0,0,0,0,0,407,5,640ff6116e675ee5691f1b5d799a4940
no - test insti,53,,53,0,0,22,1646780,-77,15,-66,-66,1,1,1,1,1,1,1,1,-66,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-66,-66,-66,-66,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-77,-66,-77,-66,-66,-66,-77,-77,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"169,388,616,938,871,000,000,000,000,000,000,000,000,000",1,1,0,-77,-77,d73fe390aef93b07700ff5a0f60e5313,1,0,1464704087,31/05/16 14:14,31/05/16 14:23,0000-00-00 00:00:00,15,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6b983bc51ff2c05faccb0dbd09a45524
no - test insti,55,,55,0,0,31,1496374,-77,984,-66,-66,1,7,2,6,6,2,2,6,Parent with 3 children becomes homeless.,I feel very sorry for them.,7,5,5,7,6,5,6,6,6,6,5,3,5,7,7,3,3,2,2,1,1,2,2,1,7,4,4,6,5,7,7,100,-99,4,3,1,1,3,1,-77,-66,hdfg,1,-99,10,German,Germany,-77,6,German,-77,-77,-77,-77,-77,-77,-77,-66,3,-99,1,-99,-99,-99,-77,-77,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"16,938,861,693,887,100,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,1,0,-77,-77,08a437aa9bcc3ba2f494b84a925fa998,1,0,1464704553,31/05/16 14:22,31/05/16 14:38,0000-00-00 00:00:00,121,853,870,950,823,116,720,751,974,730,976,664,914,979,0,0,0,0,0,0,0,0,0,0,984,86,c1538bf575290a0d44afeb65fc15a842
no - test insti,56,,56,0,0,22,1496445,-77,61,-66,-66,1,1,1,1,1,1,1,1,quelli 2 test,quelli test 2 test,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-66,-66,-66,-66,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-77,-66,-77,-66,-66,-66,-77,-77,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"1,693,886,169,388,710,000,000,000,000,000,000,000,000,000,000,000",0,1,0,-77,-77,7939df63440219d4e8550e83f2bec383,1,0,1464705391,31/05/16 14:36,31/05/16 14:37,0000-00-00 00:00:00,13,0,0,0,0,11,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,4,736873b1a74bb0bfb6f9fadbd2970834
no - test insti,57,,57,0,0,22,1692529,-77,10,-66,-66,1,1,1,1,1,1,1,1,-66,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-66,-66,-66,-66,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-77,-66,-77,-66,-66,-66,-77,-77,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"16,938,861,693,887,100,000,000,000,000,000,000",1,1,0,-77,-77,17fe1b56233e22c8cf7b77703bed1dac,1,0,1464705492,31/05/16 14:38,31/05/16 14:38,0000-00-00 00:00:00,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,89aabcd550bb732d2b5446bddd2bcf0c
no - test insti,58,,58,0,0,22,1692529,-77,10,-66,-66,1,1,1,1,1,1,1,1,-66,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-66,-66,-66,-66,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-77,-66,-77,-66,-66,-66,-77,-77,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"1,693,886,169,388,710,000,000,000,000,000,000,000,000,000,000,000",0,0,0,-77,-77,2ac3114ba233e408ccacc5f383721c32,1,0,1464705602,31/05/16 14:40,31/05/16 14:41,0000-00-00 00:00:00,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3f403cf57d896d43972a5a27b5c34a3d
no - test insti,60,,60,0,0,22,1692529,-77,10,-66,-66,1,1,1,1,1,1,1,1,-66,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-66,-66,-66,-66,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-77,-66,-77,-66,-66,-66,-77,-77,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"16,938,861,693,887,100,000,000,000,000,000,000",1,0,0,-77,-77,113b2c0bac4d8d3ce57a2e10052952bd,1,0,1464705706,31/05/16 14:41,31/05/16 14:41,0000-00-00 00:00:00,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,287018371ee582673d85e0a6135c9387
no - test insti,61,,61,0,0,31,1693866,-77,320,-66,-66,1,1,1,1,1,1,1,1,teest,teest,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,test,2,3,1,3,2,4,-77,-66,test,1,-99,2333,test,test,-77,1,-99,-77,-77,-77,-77,-77,-77,-77,-66,3,-99,1,-99,test,test,-77,-77,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"1,693,886,169,388,710,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0,0,-77,-77,dc7f456942f1983cdfc2c33fcd93b01a,1,0,1464705780,31/05/16 14:43,31/05/16 14:48,0000-00-00 00:00:00,12,275,278,302,271,10,247,257,314,249,317,235,286,0,0,0,0,0,0,0,0,0,0,0,0,3,4ac78eaa1412327dd0db51fd5b51c795
no - test insti,63,,63,0,0,31,1496374,-77,901,-66,-66,1,1,1,1,1,1,1,1,test,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,7,4,2,4,2,1,5,6,5,3,6,7,90,tesz,1,4,3,1,3,3,-77,-66,teszt,1,-99,1222222,ch,ch,-77,1,-99,-77,-77,-77,-77,-77,-77,-77,-66,1,-99,6,becauswe,test,test,-77,-77,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"169,388,616,938,871,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,1,0,-77,-77,9e3e1a88ddec85c3b63b759fdf4f608d,1,0,1464706121,31/05/16 14:48,31/05/16 15:03,0000-00-00 00:00:00,91,537,540,565,532,89,504,511,597,507,601,484,548,613,0,0,0,0,0,0,0,0,0,901,0,16,ef0a87904eaab113ff0a8498622af4b0
no - test insti,69,,69,0,0,31,1693888,-77,3,-66,-66,2,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-66,-66,-66,-66,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-77,-66,-77,-66,-66,-66,-77,-77,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"169,388,616,938,871,000,000",0,1,0,-77,-77,495fb535ed45976debf8dc8cfaeafaa6,1,0,1464790489,01/06/16 14:14,01/06/16 14:14,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-66
no - test insti,77,,77,0,0,31,1496374,-77,267,-66,-66,1,2,7,1,3,4,5,6,tasfasdfasd,asdfasfdasf,3,2,7,1,5,6,4,6,4,5,1,1,6,4,5,2,3,1,5,2,4,7,5,4,1,3,6,1,6,3,7,60,asdfasdfasf,3,2,2,4,2,2,-77,-66,asf,2,-99,asf,asf,asf,-77,6,asdf,-77,-77,-77,-77,-77,-77,-77,-66,3,-99,1,-99,asdf,asdfasfd,-77,-77,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:45.0) Gecko/20100101 Firefox/45.0,-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"16,938,861,693,887,100,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,1,0,-77,-77,2713d78a2a1b945e3a1979d85d2c545e,1,0,1464790144,01/06/16 14:09,01/06/16 14:13,0000-00-00 00:00:00,22,111,113,137,107,17,78,92,145,82,146,61,123,153,0,0,0,0,0,0,267,0,0,0,0,3,a0d4b8b8bfcc75a47d312982c3be9494
no - test insti,78,,78,0,0,31,1693866,-77,342,-66,-66,1,1,1,1,1,1,1,1,testtest,testtest,1,1,1,1,1,1,1,1,1,1,1,7,1,4,5,6,2,3,2,6,3,7,5,1,4,2,3,7,4,6,6,70,testtest,4,3,1,1,3,1,-77,-66,testtest,5,-99,1234,sadfasaf,asdf,-77,1,-99,-77,-77,-77,-77,-77,-77,-77,-66,1,-99,1,-99,dgsdfgsdfg,asdfasdfasd,-77,-77,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"169,388,616,938,871,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,1,0,-77,-77,f767918468c815ebdd36ad9eb0ef408f,1,0,1464789608,01/06/16 14:00,01/06/16 14:05,0000-00-00 00:00:00,14,153,156,322,150,10,113,122,335,116,337,105,303,0,0,0,0,0,0,0,0,0,0,0,0,3,fca396aeb7efb5bfa4723d8342fb2275
no - test insti,81,,81,0,0,31,1496374,-77,1238,-66,-66,1,6,2,5,6,4,4,5,"Despite being employed, a woman incessantly failed to find a place to live in for herself and for her kids.",I don't unterstand why she couldn't succeed. The story got repetitive and boring after a few clicks.,2,3,2,2,2,4,3,1,6,3,1,1,2,2,3,2,2,3,4,2,2,4,3,4,2,3,2,1,1,4,7,100,-99,4,3,3,1,3,1,-77,-66,-99,7,Unicorn,25,Chinese,Switzerland,-77,6,German,-77,-77,-77,-77,-77,-77,-77,-66,3,-99,1,-99,-99,-99,-77,-77,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"16,938,861,693,887,100,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,0,0,-77,-77,511798dbbe9588a5fec4ef6bea2db8a9,1,0,1464796296,01/06/16 15:51,01/06/16 16:12,0000-00-00 00:00:00,448,1091,1095,1196,1064,413,976,1004,1219,985,1223,930,1136,1230,0,0,0,0,0,0,0,0,0,0,1238,267,fbfd2100446e0c091142d73fa4b7f12c
no - test insti,85,,85,0,0,31,1496374,-77,2183,-66,-66,1,6,2,6,6,2,2,6,"A person with three kids became homeless, even though it was not their fault. They had trouble to find a new place to live. They moved around a lot between the homes of friends and family.","It was very moving and made me sad on how the social system can fail someone who already has a hard time by raising three kids on their own. Also, it made me quite angry that the person had friends, which didn't really want to help out.",7,7,6,7,7,7,7,6,7,6,6,6,7,7,7,1,2,5,1,1,1,1,1,1,7,7,7,7,7,7,7,100,Because of the story and because I think everyone deserves a decent home.,4,3,1,1,3,1,-77,-66,is this answer optional?,1,-99,23,Swiss,Switzerland,-77,6,"German, Spanish",-77,-77,-77,-77,-77,-77,-77,-66,3,-99,6,jsut a detail: the end was a bit abrupt (just living at the friend's place now),-99,cool cool cool :),-77,-77,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"1,693,886,169,388,710,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,0,0,-77,-77,d402c52c6fb25daf4cbe9e0f02fbf42d,1,0,1464788730,01/06/16 13:45,01/06/16 14:21,0000-00-00 00:00:00,187,1852,1887,2086,1693,182,1533,1588,2165,1551,2176,1459,1982,2178,0,0,0,0,0,0,0,0,0,0,2183,98,8bfc7621646b149aed61b501fcf2f850
no - test insti,86,,86,0,0,31,1496374,-77,2116,-66,-66,1,2,5,6,3,4,7,1,Test test,Test test,3,4,6,7,2,5,1,3,4,2,1,7,3,5,4,1,6,2,4,7,5,4,1,3,6,6,2,5,2,1,7,100,Test test,4,3,1,1,3,1,-77,-66,Test test,1,-99,20,CH,Switzerland,-77,6,German,-77,-77,-77,-77,-77,-77,-77,-66,3,-99,6,it seemed logical,test test,"Katzen, Hitze, Ninja Hunde _‹_",-77,-77,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"169,388,616,938,871,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,1,0,-77,-77,a6f19e07ae9e286b7fd59a08d8f8b0b8,1,0,1464788827,01/06/16 13:47,01/06/16 14:22,0000-00-00 00:00:00,121,1775,1782,1971,1720,114,1674,1694,2061,1684,2073,1653,1888,2081,0,0,0,0,0,0,0,0,0,0,2116,74,5d967d0355429598ae3f875d6fba9ad7
